bot_name,name,role,capability_tags,capability_score,revenue_share,env,status
LX-AI-BOT-0500,Luke-Involve-0500,AI-Worker,"automation,ledger-sync,vision",0.8801479388986442,0.0559,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0501,Cynthia-Whose-0501,AI-Worker,"security,ledger-sync",0.5827719128880251,0.0375,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0502,Jennifer-Book-0502,Analytics,"data-processing,decision-making,forecasting,vision",1.0,0.0699,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0503,Adam-Bag-0503,Governance,"security,forecasting,ledger-sync,vision",0.8082722464646975,0.0545,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0504,Jessica-Mr-0504,Analytics,"security,api,data-processing,automation",1.0,0.0252,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0505,Anita-Position-0505,AI-Worker,"decision-making,automation,vision,api",0.9375707701674283,0.0684,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0506,Brittany-Yard-0506,Analytics,"data-processing,vision",0.6489845145992914,0.0936,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0507,Thomas-Police-0507,AI-Worker,"optimization,data-processing,forecasting,decision-making",0.8157133465863173,0.0113,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0508,James-Choose-0508,Analytics,"data-processing,vision,ledger-sync",0.6641195450542275,0.0719,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0509,Caitlyn-Agency-0509,Orchestrator,"vision,nlp",0.6927152971926281,0.0963,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0510,James-Enter-0510,AI-Worker,"data-processing,ledger-sync,automation",0.8317952683554586,0.0489,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0511,Thomas-Cold-0511,Orchestrator,"ledger-sync,forecasting,vision,optimization",0.8786704788108955,0.0352,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0512,Kara-Option-0512,Agent-Core,"api,optimization,forecasting",0.8957584529605308,0.0466,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0513,Jeffrey-We-0513,Analytics,"data-processing,nlp,vision",0.6711908611633637,0.0253,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0514,Donna-Science-0514,Agent-Core,"vision,decision-making,security,automation,forecasting",1.0,0.0718,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0515,Andrea-Character-0515,Orchestrator,"data-processing,ledger-sync,api,security,nlp",1.0,0.068,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0516,Andrew-Same-0516,Investor-Node,"forecasting,data-processing,automation,decision-making,api",1.0,0.0812,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0517,Brandon-If-0517,Data-Node,"data-processing,optimization,decision-making,security,ledger-sync",1.0,0.0115,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0518,Jason-Gas-0518,Governance,"ledger-sync,data-processing",0.6362859143718292,0.094,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0519,Janet-Crime-0519,Orchestrator,"optimization,ledger-sync",0.49510291701834014,0.0643,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0520,William-Put-0520,Investor-Node,"nlp,data-processing",0.4398185472549184,0.0392,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0521,Vanessa-Cultural-0521,AI-Worker,"api,ledger-sync,vision",0.6885517591710597,0.0839,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0522,Ryan-On-0522,Investor-Node,"optimization,api,forecasting,data-processing",0.8047679570034212,0.0218,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0523,Tracy-Enjoy-0523,AI-Worker,"ledger-sync,automation,data-processing,api",0.8071165033340117,0.0866,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0524,Jason-Control-0524,Ops,"decision-making,ledger-sync,optimization",0.634222204557237,0.045,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0525,Jamie-Hundred-0525,Analytics,"nlp,security,decision-making",0.8486252096181827,0.0121,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0526,Christopher-Enjoy-0526,AI-Worker,"api,forecasting",0.4772510959555843,0.0806,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0527,Robert-One-0527,Orchestrator,"api,vision,data-processing,ledger-sync,decision-making",1.0,0.0533,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0528,Mikayla-Situation-0528,Governance,"security,api,forecasting",0.8206326598491255,0.0221,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0529,Jennifer-Institution-0529,AI-Worker,"vision,optimization,data-processing,forecasting,automation",1.0,0.0587,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0530,Jeffrey-Effort-0530,Analytics,"security,forecasting,optimization,data-processing,automation",1.0,0.0738,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0531,Danielle-Worry-0531,Analytics,"optimization,decision-making,nlp,automation,api",1.0,0.0139,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0532,Matthew-After-0532,Governance,"decision-making,data-processing,automation",0.6355338821094514,0.047,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0533,Michelle-Low-0533,Ops,"vision,data-processing,decision-making,api",0.8947493150694807,0.0788,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0534,Colin-Customer-0534,Orchestrator,"optimization,decision-making,automation,forecasting,nlp",1.0,0.0168,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0535,Scott-Against-0535,Ops,"optimization,vision,ledger-sync,nlp,security",1.0,0.0812,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0536,Dustin-Specific-0536,Data-Node,"security,nlp,forecasting",0.7989453750837182,0.0135,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0537,Billy-Popular-0537,Orchestrator,"vision,nlp,ledger-sync,decision-making",1.0,0.0782,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0538,Elizabeth-Possible-0538,Ops,"ledger-sync,decision-making,optimization,forecasting",1.0,0.0246,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0539,Patricia-News-0539,Data-Node,"security,optimization,ledger-sync,automation",1.0,0.0844,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0540,Joy-Of-0540,Agent-Core,"automation,data-processing,decision-making",0.6577551647999376,0.0722,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0541,Jeremy-Possible-0541,Data-Node,"optimization,nlp,automation,decision-making",1.0,0.081,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0542,Laurie-Job-0542,Agent-Core,"security,data-processing,optimization",0.7111544143204923,0.0676,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0543,Nathan-Up-0543,Analytics,"api,decision-making,nlp",0.8453318871739453,0.0924,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0544,Jacob-Structure-0544,Orchestrator,"decision-making,vision,security,ledger-sync",0.800258214172985,0.0249,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0545,Angela-Especially-0545,Governance,"nlp,optimization",0.5008274554408428,0.0185,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0546,Teresa-Attention-0546,AI-Worker,"nlp,vision",0.5665280611756476,0.0123,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0547,Chris-Factor-0547,Governance,"nlp,forecasting,automation",0.882646888278693,0.0234,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0548,Megan-Everyone-0548,Orchestrator,"vision,ledger-sync,security,api,optimization",1.0,0.0641,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0549,Gregory-Factor-0549,Orchestrator,"nlp,ledger-sync,optimization,vision,api",1.0,0.0349,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0550,Joseph-Responsibility-0550,Analytics,"decision-making,nlp,optimization,security,vision",1.0,0.0964,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0551,Steven-Or-0551,Agent-Core,"forecasting,vision,optimization",0.6456565958988457,0.0592,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0552,Nancy-Beautiful-0552,Analytics,"data-processing,forecasting",0.6126763436192953,0.0174,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0553,Scott-Account-0553,Ops,"forecasting,nlp",0.5240418587271218,0.0881,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0554,John-Thus-0554,Orchestrator,"nlp,ledger-sync,vision,data-processing,decision-making",1.0,0.0243,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0555,Zachary-Hit-0555,Agent-Core,"automation,optimization,ledger-sync",0.7492834908768328,0.0674,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0556,Hannah-Knowledge-0556,Agent-Core,"nlp,forecasting,optimization,vision",0.9817317052093618,0.0851,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0557,Paul-Article-0557,Investor-Node,"nlp,optimization,api,decision-making",0.8826658174071785,0.0988,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0558,Todd-Pm-0558,Governance,"ledger-sync,api",0.5458887075278254,0.0591,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0559,Belinda-Region-0559,Orchestrator,"data-processing,decision-making",0.48386099185778403,0.0166,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0560,Samantha-Later-0560,Orchestrator,"ledger-sync,forecasting,vision,automation,security",1.0,0.0478,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0561,Andres-Government-0561,AI-Worker,"ledger-sync,api,forecasting",0.720483724860939,0.0761,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0562,Spencer-Including-0562,Analytics,"nlp,decision-making,optimization",0.6752900567503994,0.0584,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0563,Penny-Seven-0563,Data-Node,"automation,data-processing,security",0.8192110146582539,0.098,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0564,Shawn-Assume-0564,Ops,"vision,optimization,nlp,api,decision-making",1.0,0.0727,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0565,Justin-Item-0565,Orchestrator,"ledger-sync,api,decision-making,nlp,optimization",1.0,0.058,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0566,Eric-Thousand-0566,Investor-Node,"nlp,api,forecasting,ledger-sync,vision",1.0,0.0713,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0567,Scott-Weight-0567,Orchestrator,"decision-making,data-processing,automation,ledger-sync",1.0,0.0304,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0568,Charles-Adult-0568,Governance,"decision-making,api,automation,ledger-sync",0.8302562582864015,0.0298,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0569,Samantha-Agency-0569,Governance,"nlp,data-processing",0.5342400775881794,0.0893,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0570,Adriana-Carry-0570,Governance,"nlp,automation",0.579999562934415,0.0144,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0571,Matthew-According-0571,Agent-Core,"vision,optimization",0.43763872317893715,0.0777,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0572,Mitchell-Central-0572,Governance,"decision-making,forecasting,automation",0.8586446335813187,0.0425,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0573,Richard-Most-0573,Ops,"security,forecasting,automation,api,vision",1.0,0.0463,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0574,Laurie-Care-0574,Data-Node,"security,vision,decision-making,optimization,automation",1.0,0.0205,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0575,Julian-Decision-0575,Governance,"vision,nlp,decision-making,ledger-sync,api",1.0,0.0184,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0576,Robert-Talk-0576,Data-Node,"decision-making,api,nlp",0.6078554035046165,0.0374,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0577,Kim-Cup-0577,Agent-Core,"automation,api,decision-making",0.6012487582619892,0.0268,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0578,Kelli-Approach-0578,Investor-Node,"decision-making,data-processing",0.5209566179543688,0.0411,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0579,Marc-Where-0579,Analytics,"data-processing,decision-making,optimization",0.667618832018908,0.0812,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0580,Thomas-Analysis-0580,Orchestrator,"ledger-sync,nlp",0.5248942646050041,0.0539,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0581,Steven-Magazine-0581,Ops,"nlp,security,optimization,api,forecasting",1.0,0.0375,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0582,Pam-May-0582,Investor-Node,"nlp,automation,security,optimization",0.8948328047035713,0.1,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0583,Michelle-Often-0583,AI-Worker,"automation,vision,optimization",0.7465360482041234,0.0286,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0584,Jimmy-Hear-0584,Analytics,"optimization,automation,forecasting,vision",0.8426494599360914,0.0807,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0585,Jim-Expect-0585,Analytics,"data-processing,forecasting",0.42915814615814346,0.0603,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0586,Toni-Clear-0586,AI-Worker,"ledger-sync,automation,security,vision,nlp",1.0,0.0311,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0587,Michael-Major-0587,Orchestrator,"automation,vision,forecasting",0.8374669446380608,0.0474,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0588,April-Ask-0588,Data-Node,"forecasting,vision,optimization",0.6401913118560584,0.0364,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0589,Darrell-Line-0589,Orchestrator,"optimization,api,ledger-sync",0.8310954178141183,0.0525,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0590,Danielle-Group-0590,AI-Worker,"data-processing,ledger-sync,optimization,decision-making",0.85935118999918,0.045,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0591,Garrett-Bag-0591,Analytics,"vision,optimization,nlp",0.8227866393115578,0.0388,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0592,Elizabeth-Open-0592,Investor-Node,"data-processing,api",0.5944204580519895,0.071,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0593,Jackie-Four-0593,Analytics,"decision-making,forecasting",0.4660181387490506,0.0146,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0594,Kathy-Sort-0594,Ops,"optimization,automation,ledger-sync,api",1.0,0.0376,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0595,Jeremy-Believe-0595,Orchestrator,"api,nlp,forecasting,automation,data-processing",1.0,0.0365,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0596,Jonathon-Yes-0596,AI-Worker,"automation,nlp",0.4132880216143855,0.0842,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0597,Courtney-Accept-0597,Orchestrator,"optimization,nlp,data-processing",0.721788549223187,0.0607,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0598,Debra-Statement-0598,Analytics,"vision,forecasting,optimization",0.7702669466815599,0.0761,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0599,Daniel-Reduce-0599,Data-Node,"decision-making,nlp,forecasting,optimization,data-processing",1.0,0.0103,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0600,Daniel-Sort-0600,AI-Worker,"automation,api,security,optimization",0.8058818107262877,0.0516,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0601,Charles-Speak-0601,Agent-Core,"forecasting,optimization",0.516373046414487,0.0452,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0602,Stephanie-Federal-0602,Ops,"security,automation,data-processing",0.6529570303433878,0.023,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0603,Brian-Candidate-0603,Analytics,"vision,decision-making,forecasting,nlp,security",1.0,0.085,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0604,John-Feeling-0604,Analytics,"optimization,automation,nlp,data-processing,security",1.0,0.0544,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0605,Susan-Product-0605,AI-Worker,"vision,data-processing",0.6987540578579989,0.0397,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0606,Timothy-Lay-0606,Data-Node,"optimization,forecasting,api,security",0.9550239401301073,0.0844,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0607,Marissa-Only-0607,Investor-Node,"ledger-sync,forecasting",0.5510625677741723,0.0718,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0608,Stephanie-Military-0608,Agent-Core,"vision,nlp,data-processing",0.6049166252759358,0.0125,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0609,Rachael-Write-0609,Ops,"decision-making,nlp,automation,api",1.0,0.0804,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0610,Christy-Put-0610,Orchestrator,"automation,api,security,optimization",0.9748642811537154,0.0759,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0611,Eric-Director-0611,Data-Node,"optimization,vision",0.5910839118189737,0.0778,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0612,Charles-Until-0612,Investor-Node,"security,forecasting,data-processing",0.7890463031866262,0.099,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0613,Rebecca-Prepare-0613,Analytics,"api,nlp,forecasting,data-processing",0.8007360351808717,0.0261,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0614,Brittany-Claim-0614,Orchestrator,"vision,ledger-sync,decision-making,data-processing,forecasting",1.0,0.0483,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0615,Brandon-Whatever-0615,Ops,"security,vision,api",0.7497326470818981,0.0856,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0616,Jennifer-Worry-0616,AI-Worker,"forecasting,decision-making,security,automation,vision",1.0,0.0449,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0617,Nancy-Lay-0617,Investor-Node,"nlp,data-processing,decision-making,vision,forecasting",1.0,0.055,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0618,Anne-Nearly-0618,Analytics,"api,security,ledger-sync",0.7557534861781008,0.0946,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0619,Sean-Perhaps-0619,Analytics,"vision,forecasting,api,optimization",0.9588720440857669,0.0325,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0620,Shannon-Strategy-0620,Governance,"nlp,vision",0.5350653930092034,0.0487,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0621,Sherry-Develop-0621,AI-Worker,"api,forecasting,security",0.7543295759303896,0.0563,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0622,Andrea-Western-0622,Ops,"data-processing,optimization,nlp",0.8380750873802189,0.0694,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0623,Tami-Laugh-0623,AI-Worker,"vision,automation,nlp",0.7445795843651102,0.0425,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0624,Linda-Through-0624,Ops,"security,api,nlp",0.6817346899165047,0.0613,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0625,Jacqueline-Try-0625,Analytics,"ledger-sync,vision,forecasting,nlp",0.9661350385241037,0.0387,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0626,Jeffrey-Particular-0626,Analytics,"security,forecasting,nlp",0.8292151242654442,0.0261,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0627,Sean-Agent-0627,Ops,"vision,api,data-processing,automation,security",1.0,0.018,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0628,Jennifer-Agreement-0628,Analytics,"forecasting,ledger-sync,security",0.8148116823689928,0.0896,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0629,Janice-Last-0629,AI-Worker,"optimization,decision-making,security,api",0.9499416678911867,0.0977,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0630,Jeffrey-Spend-0630,Governance,"decision-making,security",0.49929856088178515,0.0335,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AI-BOT-0631,David-Home-0631,AI-Worker,"automation,api,optimization",0.8112599938911123,0.072,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0632,Michelle-Rise-0632,Orchestrator,"vision,decision-making,optimization,api",0.8840809039752302,0.0325,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0633,Anthony-Wonder-0633,Agent-Core,"decision-making,optimization,data-processing,vision,nlp",1.0,0.0239,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0634,Angela-Indeed-0634,Investor-Node,"automation,optimization,decision-making,nlp",0.815299010196974,0.0834,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0635,Lisa-Style-0635,Orchestrator,"ledger-sync,nlp,vision,decision-making",0.9795928138010029,0.0166,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0636,Gregory-Indicate-0636,Orchestrator,"api,nlp,ledger-sync",0.6134165036458665,0.0856,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0637,Anthony-Art-0637,Ops,"api,nlp,vision",0.7987335107091668,0.061,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0638,Crystal-Mind-0638,Agent-Core,"decision-making,optimization,ledger-sync,vision,api",1.0,0.0818,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0639,Katie-Poor-0639,Ops,"api,vision,nlp",0.6841928304289582,0.0365,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0640,Thomas-Consumer-0640,Agent-Core,"ledger-sync,automation,api",0.7259577808424791,0.0849,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0641,Brian-Smile-0641,Investor-Node,"ledger-sync,data-processing,nlp",0.6920107494962826,0.0596,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0642,Susan-Short-0642,Agent-Core,"data-processing,vision,forecasting,ledger-sync,security",1.0,0.0542,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0643,Matthew-Prevent-0643,Analytics,"optimization,forecasting",0.4543076249733582,0.0115,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0644,Daniel-Particular-0644,Agent-Core,"forecasting,security,data-processing,decision-making",0.9994805912805012,0.0571,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0645,Evan-Agree-0645,Ops,"ledger-sync,optimization,automation",0.8997853100773423,0.0199,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0646,Ian-Successful-0646,Agent-Core,"security,ledger-sync,api,decision-making",0.9878873135903585,0.0633,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0647,Diamond-Tax-0647,Data-Node,"nlp,security,ledger-sync",0.8198609629889981,0.0365,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0648,Austin-Cell-0648,Ops,"security,ledger-sync,vision,data-processing,automation",1.0,0.0337,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0649,Janet-Cover-0649,Data-Node,"vision,ledger-sync,decision-making",0.8125111703214323,0.05,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-DAT-BOT-0650,Kathy-Artist-0650,Data-Node,"optimization,decision-making,vision,forecasting",0.9011357759216219,0.0874,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0651,Kylie-Rest-0651,Investor-Node,"data-processing,decision-making,forecasting,api",0.8130138235769875,0.0171,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0652,Evan-Fast-0652,Governance,"forecasting,optimization",0.5107364537085245,0.0981,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ANA-BOT-0653,Jane-Trial-0653,Analytics,"optimization,vision",0.4311035915709279,0.0802,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0654,Gabrielle-Yet-0654,Investor-Node,"security,forecasting",0.5425547084079747,0.0314,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-ORC-BOT-0655,Dylan-City-0655,Orchestrator,"vision,data-processing",0.6785633080002631,0.0318,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0656,David-Not-0656,Ops,"forecasting,nlp,vision,decision-making,ledger-sync",1.0,0.0197,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0657,Vanessa-Loss-0657,Agent-Core,"forecasting,data-processing",0.42883671660082096,0.0517,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0658,Amanda-Improve-0658,Ops,"data-processing,automation",0.6120270178997358,0.0393,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-INV-BOT-0659,Ashlee-Here-0659,Investor-Node,"ledger-sync,optimization,security,forecasting,api",1.0,0.0645,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0660,Justin-Show-0660,Governance,"data-processing,api,automation",0.7274741719267223,0.0517,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-AGE-BOT-0661,Jennifer-Cell-0661,Agent-Core,"automation,data-processing",0.6987773629873555,0.049,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-GOV-BOT-0662,Karina-First-0662,Governance,"automation,security,api",0.6792521578101849,0.0123,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0663,Susan-He-0663,Ops,"decision-making,automation,ledger-sync",0.7210349944259458,0.0592,SIMULATION_CORE_v1,ACTIVE_AGENT
LX-OPS-BOT-0664,Jason-Base-0664,Ops,"automation,data-processing,vision,ledger-sync,decision-making",1.0,0.0228,SIMULATION_CORE_v1,ACTIVE_AGENT
